id_1,id_2
370,2603
370,1043
370,1840
1840,2171
1840,2511
1840,2603
1840,1043
1840,370
1314,2511
1314,1715
2511,1314
2511,1715
1715,1314
1715,2511
385,750
385,2511
750,385
750,2511
2511,385
2511,750
2465,119
2465,1600
2465,2511
119,2465
119,1600
119,2511
1600,2465
1600,119
1600,2511
2511,2465
2511,119
2511,1600
2127,1350
2127,905
2127,2640
2127,817
2127,2824
2127,2511
2127,1975
1350,2127
1350,905
1350,2640
1350,817
1350,2824
1350,2511
1350,1975
905,2127
905,1350
905,2640
905,817
905,2824
905,2511
905,1975
2640,2127
2640,1350
2640,905
2640,817
2640,2824
2640,2511
2640,1975
817,2127
817,1350
817,905
817,2640
817,2824
817,2511
817,1975
2824,2127
2824,1350
2824,905
2824,2640
2824,817
2824,2511
2824,1975
2511,2127
2511,1350
2511,905
2511,2640
2511,817
2511,2824
2511,1975
1975,2127
1975,1350
1975,905
1975,2640
1975,817
1975,2824
1975,2511
2511,2171
2511,370
2171,2511
2171,370
370,2511
370,2171
771,2511
771,1139
2511,771
2511,1139
1139,771
1139,2511
2171,2511
2171,1978
2171,2250
2511,2171
2511,1978
2511,2250
1978,2171
1978,2511
1978,2250
2250,2171
2250,2511
2250,1978
2171,2511
2171,1840
2511,2171
2511,1840
1840,2171
1840,2511
294,2498
294,2121
294,1171
294,2511
2498,294
2498,2121
2498,1171
2498,2511
2121,294
2121,2498
2121,1171
2121,2511
1171,294
1171,2498
1171,2121
1171,2511
2511,294
2511,2498
2511,2121
2511,1171
2171,2511
2171,1840
2511,2171
2511,1840
1840,2171
1840,2511
2511,413
2511,3235
2511,1857
413,2511
413,3235
413,1857
3235,2511
3235,413
3235,1857
1857,2511
1857,413
1857,3235
1856,2511
1856,1299
1856,1092
2511,1856
2511,1299
2511,1092
1299,1856
1299,2511
1299,1092
1092,1856
1092,2511
1092,1299
404,2511
404,1092
404,1998
2511,404
2511,1092
2511,1998
1092,404
1092,2511
1092,1998
1998,404
1998,2511
1998,1092
266,2418
266,2511
266,1522
266,1420
2418,266
2418,2511
2418,1522
2418,1420
2511,266
2511,2418
2511,1522
2511,1420
1522,266
1522,2418
1522,2511
1522,1420
1420,266
1420,2418
1420,2511
1420,1522
3221,2511
3221,1784
3221,958
3221,3102
3221,3159
2511,3221
2511,1784
2511,958
2511,3102
2511,3159
1784,3221
1784,2511
1784,958
1784,3102
1784,3159
958,3221
958,2511
958,1784
958,3102
958,3159
3102,3221
3102,2511
3102,1784
3102,958
3102,3159
3159,3221
3159,2511
3159,1784
3159,958
3159,3102
2983,1859
2983,2511
2983,1847
1859,2983
1859,2511
1859,1847
2511,2983
2511,1859
2511,1847
1847,2983
1847,1859
1847,2511
294,2498
294,2209
294,1171
294,1066
294,2511
2498,294
2498,2209
2498,1171
2498,1066
2498,2511
2209,294
2209,2498
2209,1171
2209,1066
2209,2511
1171,294
1171,2498
1171,2209
1171,1066
1171,2511
1066,294
1066,2498
1066,2209
1066,1171
1066,2511
2511,294
2511,2498
2511,2209
2511,1171
2511,1066
2327,762
2327,2779
2327,488
762,2327
762,2779
762,488
2779,2327
2779,762
2779,488
488,2327
488,762
488,2779
2327,1169
1169,2327
2633,2850
2633,2327
2633,960
2850,2633
2850,2327
2850,960
2327,2633
2327,2850
2327,960
960,2633
960,2850
960,2327
2327,2779
2327,2533
2779,2327
2779,2533
2533,2327
2533,2779
2327,1169
1169,2327
684,2327
2327,684
826,420
826,1657
826,1789
826,3065
826,2327
420,826
420,1657
420,1789
420,3065
420,2327
1657,826
1657,420
1657,1789
1657,3065
1657,2327
1789,826
1789,420
1789,1657
1789,3065
1789,2327
3065,826
3065,420
3065,1657
3065,1789
3065,2327
2327,826
2327,420
2327,1657
2327,1789
2327,3065
684,2327
2327,684
203,553
203,970
203,445
203,454
203,1971
203,2327
553,203
553,970
553,445
553,454
553,1971
553,2327
970,203
970,553
970,445
970,454
970,1971
970,2327
445,203
445,553
445,970
445,454
445,1971
445,2327
454,203
454,553
454,970
454,445
454,1971
454,2327
1971,203
1971,553
1971,970
1971,445
1971,454
1971,2327
2327,203
2327,553
2327,970
2327,445
2327,454
2327,1971
684,2327
2327,684
684,2327
2327,684
2327,2779
2779,2327
203,553
203,1655
203,445
203,970
203,2327
553,203
553,1655
553,445
553,970
553,2327
1655,203
1655,553
1655,445
1655,970
1655,2327
445,203
445,553
445,1655
445,970
445,2327
970,203
970,553
970,1655
970,445
970,2327
2327,203
2327,553
2327,1655
2327,445
2327,970
387,2327
2327,387
2327,1852
1852,2327
684,2327
2327,684
2327,632
632,2327
2327,1852
1852,2327
632,2062
632,2327
632,2454
632,2052
632,315
2062,632
2062,2327
2062,2454
2062,2052
2062,315
2327,632
2327,2062
2327,2454
2327,2052
2327,315
2454,632
2454,2062
2454,2327
2454,2052
2454,315
2052,632
2052,2062
2052,2327
2052,2454
2052,315
315,632
315,2062
315,2327
315,2454
315,2052
1117,461
1117,498
1117,1300
461,1117
461,498
461,1300
498,1117
498,461
498,1300
1300,1117
1300,461
1300,498
1300,461
1300,1117
1300,498
461,1300
461,1117
461,498
1117,1300
1117,461
1117,498
498,1300
498,461
498,1117
1300,2361
2361,1300
1300,461
1300,1117
1300,498
461,1300
461,1117
461,498
1117,1300
1117,461
1117,498
498,1300
498,461
498,1117
1879,2521
1879,1300
2521,1879
2521,1300
1300,1879
1300,2521
1300,1117
1300,498
1300,1162
1117,1300
1117,498
1117,1162
498,1300
498,1117
498,1162
1162,1300
1162,1117
1162,498
1117,1300
1300,1117
1294,1300
1300,1294
1300,1117
1300,1294
1300,498
1117,1300
1117,1294
1117,498
1294,1300
1294,1117
1294,498
498,1300
498,1117
498,1294
1300,2600
1300,498
1300,1162
2600,1300
2600,498
2600,1162
498,1300
498,2600
498,1162
1162,1300
1162,2600
1162,498
498,2261
498,1300
2261,498
2261,1300
1300,498
1300,2261
3077,2750
3077,498
3077,1300
2750,3077
2750,498
2750,1300
498,3077
498,2750
498,1300
1300,3077
1300,2750
1300,498
1300,2361
1300,498
1300,1294
1300,1117
2361,1300
2361,498
2361,1294
2361,1117
498,1300
498,2361
498,1294
498,1117
1294,1300
1294,2361
1294,498
1294,1117
1117,1300
1117,2361
1117,498
1117,1294
1300,2537
1300,1879
2537,1300
2537,1879
1879,1300
1879,2537
1660,498
1660,1300
498,1660
498,1300
1300,1660
1300,498
3077,2919
3077,1300
2919,3077
2919,1300
1300,3077
1300,2919
2925,1021
1021,2925
2925,2251
2925,982
2925,1021
2251,2925
2251,982
2251,1021
982,2925
982,2251
982,1021
1021,2925
1021,2251
1021,982
2925,215
2925,3224
2925,752
215,2925
215,3224
215,752
3224,2925
3224,215
3224,752
752,2925
752,215
752,3224
2925,215
2925,1531
2925,752
2925,3224
215,2925
215,1531
215,752
215,3224
1531,2925
1531,215
1531,752
1531,3224
752,2925
752,215
752,1531
752,3224
3224,2925
3224,215
3224,1531
3224,752
651,2925
651,752
2925,651
2925,752
752,651
752,2925
3061,2925
3061,1827
2925,3061
2925,1827
1827,3061
1827,2925
2925,215
2925,541
2925,2931
2925,752
215,2925
215,541
215,2931
215,752
541,2925
541,215
541,2931
541,752
2931,2925
2931,215
2931,541
2931,752
752,2925
752,215
752,541
752,2931
651,2925
651,752
2925,651
2925,752
752,651
752,2925
2925,1531
2925,149
2925,651
2925,752
1531,2925
1531,149
1531,651
1531,752
149,2925
149,1531
149,651
149,752
651,2925
651,1531
651,149
651,752
752,2925
752,1531
752,149
752,651
2925,215
2925,187
2925,752
2925,3224
215,2925
215,187
215,752
215,3224
187,2925
187,215
187,752
187,3224
752,2925
752,215
752,187
752,3224
3224,2925
3224,215
3224,187
3224,752
2925,651
2925,1597
2925,752
651,2925
651,1597
651,752
1597,2925
1597,651
1597,752
752,2925
752,651
752,1597
2925,1665
2925,215
2925,752
1665,2925
1665,215
1665,752
215,2925
215,1665
215,752
752,2925
752,1665
752,215
745,2925
2925,745
3061,2925
3061,1827
2925,3061
2925,1827
1827,3061
1827,2925
2925,469
2925,2487
2925,541
2925,752
469,2925
469,2487
469,541
469,752
2487,2925
2487,469
2487,541
2487,752
541,2925
541,469
541,2487
541,752
752,2925
752,469
752,2487
752,541
2925,651
2925,752
651,2925
651,752
752,2925
752,651
745,2925
745,1494
2925,745
2925,1494
1494,745
1494,2925
372,2925
372,1021
2925,372
2925,1021
1021,372
1021,2925
55,982
55,2925
55,1021
55,1359
982,55
982,2925
982,1021
982,1359
2925,55
2925,982
2925,1021
2925,1359
1021,55
1021,982
1021,2925
1021,1359
1359,55
1359,982
1359,2925
1359,1021
2633,960
2633,368
960,2633
960,368
368,2633
368,960
1760,2633
1760,2548
2633,1760
2633,2548
2548,1760
2548,2633
2633,1426
2633,1390
2633,86
1426,2633
1426,1390
1426,86
1390,2633
1390,1426
1390,86
86,2633
86,1426
86,1390
2633,1131
2633,1390
2633,368
2633,949
1131,2633
1131,1390
1131,368
1131,949
1390,2633
1390,1131
1390,368
1390,949
368,2633
368,1131
368,1390
368,949
949,2633
949,1131
949,1390
949,368
2633,93
2633,1694
2633,3032
93,2633
93,1694
93,3032
1694,2633
1694,93
1694,3032
3032,2633
3032,93
3032,1694
2980,956
2980,681
2980,2633
2980,2911
956,2980
956,681
956,2633
956,2911
681,2980
681,956
681,2633
681,2911
2633,2980
2633,956
2633,681
2633,2911
2911,2980
2911,956
2911,681
2911,2633
1618,3226
1618,2633
1618,2548
3226,1618
3226,2633
3226,2548
2633,1618
2633,3226
2633,2548
2548,1618
2548,3226
2548,2633
312,2663
312,2633
312,2548
2663,312
2663,2633
2663,2548
2633,312
2633,2663
2633,2548
2548,312
2548,2663
2548,2633
2633,1390
2633,1760
1390,2633
1390,1760
1760,2633
1760,1390
1397,1745
1397,3226
1397,2633
1397,2548
1745,1397
1745,3226
1745,2633
1745,2548
3226,1397
3226,1745
3226,2633
3226,2548
2633,1397
2633,1745
2633,3226
2633,2548
2548,1397
2548,1745
2548,3226
2548,2633
911,3049
911,2445
911,2006
911,2944
911,3262
911,894
911,449
911,2633
3049,911
3049,2445
3049,2006
3049,2944
3049,3262
3049,894
3049,449
3049,2633
2445,911
2445,3049
2445,2006
2445,2944
2445,3262
2445,894
2445,449
2445,2633
2006,911
2006,3049
2006,2445
2006,2944
2006,3262
2006,894
2006,449
2006,2633
2944,911
2944,3049
2944,2445
2944,2006
2944,3262
2944,894
2944,449
2944,2633
3262,911
3262,3049
3262,2445
3262,2006
3262,2944
3262,894
3262,449
3262,2633
894,911
894,3049
894,2445
894,2006
894,2944
894,3262
894,449
894,2633
449,911
449,3049
449,2445
449,2006
449,2944
449,3262
449,894
449,2633
2633,911
2633,3049
2633,2445
2633,2006
2633,2944
2633,3262
2633,894
2633,449
2785,2031
2785,2935
2785,2633
2785,2548
2785,1182
2031,2785
2031,2935
2031,2633
2031,2548
2031,1182
2935,2785
2935,2031
2935,2633
2935,2548
2935,1182
2633,2785
2633,2031
2633,2935
2633,2548
2633,1182
2548,2785
2548,2031
2548,2935
2548,2633
2548,1182
1182,2785
1182,2031
1182,2935
1182,2633
1182,2548
214,2644
214,1632
214,2633
214,1390
214,2262
2644,214
2644,1632
2644,2633
2644,1390
2644,2262
1632,214
1632,2644
1632,2633
1632,1390
1632,2262
2633,214
2633,2644
2633,1632
2633,1390
2633,2262
1390,214
1390,2644
1390,1632
1390,2633
1390,2262
2262,214
2262,2644
2262,1632
2262,2633
2262,1390
3032,2633
3032,93
3032,1760
3032,1511
2633,3032
2633,93
2633,1760
2633,1511
93,3032
93,2633
93,1760
93,1511
1760,3032
1760,2633
1760,93
1760,1511
1511,3032
1511,2633
1511,93
1511,1760
1426,2633
1426,960
1426,86
2633,1426
2633,960
2633,86
960,1426
960,2633
960,86
86,1426
86,2633
86,960
1760,3111
1760,2633
1760,2548
3111,1760
3111,2633
3111,2548
2633,1760
2633,3111
2633,2548
2548,1760
2548,3111
2548,2633
2633,2850
2633,3032
2850,2633
2850,3032
3032,2633
3032,2850
1397,2633
1397,2548
1397,1670
2633,1397
2633,2548
2633,1670
2548,1397
2548,2633
2548,1670
1670,1397
1670,2633
1670,2548
1397,2633
1397,2548
2633,1397
2633,2548
2548,1397
2548,2633
1784,59
1784,813
1784,2405
1784,3115
1784,2745
59,1784
59,813
59,2405
59,3115
59,2745
813,1784
813,59
813,2405
813,3115
813,2745
2405,1784
2405,59
2405,813
2405,3115
2405,2745
3115,1784
3115,59
3115,813
3115,2405
3115,2745
2745,1784
2745,59
2745,813
2745,2405
2745,3115
1873,77
1873,1060
1873,753
1873,12
1873,1784
77,1873
77,1060
77,753
77,12
77,1784
1060,1873
1060,77
1060,753
1060,12
1060,1784
753,1873
753,77
753,1060
753,12
753,1784
12,1873
12,77
12,1060
12,753
12,1784
1784,1873
1784,77
1784,1060
1784,753
1784,12
3221,2511
3221,1784
3221,3159
2511,3221
2511,1784
2511,3159
1784,3221
1784,2511
1784,3159
3159,3221
3159,2511
3159,1784
1901,1060
1901,1335
1901,753
1901,1345
1901,2186
1901,1784
1060,1901
1060,1335
1060,753
1060,1345
1060,2186
1060,1784
1335,1901
1335,1060
1335,753
1335,1345
1335,2186
1335,1784
753,1901
753,1060
753,1335
753,1345
753,2186
753,1784
1345,1901
1345,1060
1345,1335
1345,753
1345,2186
1345,1784
2186,1901
2186,1060
2186,1335
2186,753
2186,1345
2186,1784
1784,1901
1784,1060
1784,1335
1784,753
1784,1345
1784,2186
1873,1060
1873,2269
1873,1784
1060,1873
1060,2269
1060,1784
2269,1873
2269,1060
2269,1784
1784,1873
1784,1060
1784,2269
3053,2913
3053,2359
3053,2337
3053,1784
3053,2725
2913,3053
2913,2359
2913,2337
2913,1784
2913,2725
2359,3053
2359,2913
2359,2337
2359,1784
2359,2725
2337,3053
2337,2913
2337,2359
2337,1784
2337,2725
1784,3053
1784,2913
1784,2359
1784,2337
1784,2725
2725,3053
2725,2913
2725,2359
2725,2337
2725,1784
1873,1784
1784,1873
3075,1240
3075,2852
3075,2885
3075,75
3075,2390
3075,2177
3075,1784
3075,1622
1240,3075
1240,2852
1240,2885
1240,75
1240,2390
1240,2177
1240,1784
1240,1622
2852,3075
2852,1240
2852,2885
2852,75
2852,2390
2852,2177
2852,1784
2852,1622
2885,3075
2885,1240
2885,2852
2885,75
2885,2390
2885,2177
2885,1784
2885,1622
75,3075
75,1240
75,2852
75,2885
75,2390
75,2177
75,1784
75,1622
2390,3075
2390,1240
2390,2852
2390,2885
2390,75
2390,2177
2390,1784
2390,1622
2177,3075
2177,1240
2177,2852
2177,2885
2177,75
2177,2390
2177,1784
2177,1622
1784,3075
1784,1240
1784,2852
1784,2885
1784,75
1784,2390
1784,2177
1784,1622
1622,3075
1622,1240
1622,2852
1622,2885
1622,75
1622,2390
1622,2177
1622,1784
739,1060
739,1873
739,753
739,2186
739,1784
1060,739
1060,1873
1060,753
1060,2186
1060,1784
1873,739
1873,1060
1873,753
1873,2186
1873,1784
753,739
753,1060
753,1873
753,2186
753,1784
2186,739
2186,1060
2186,1873
2186,753
2186,1784
1784,739
1784,1060
1784,1873
1784,753
1784,2186
1119,1587
1119,1784
1119,301
1587,1119
1587,1784
1587,301
1784,1119
1784,1587
1784,301
301,1119
301,1587
301,1784
2412,1497
2412,1784
2412,1145
1497,2412
1497,1784
1497,1145
1784,2412
1784,1497
1784,1145
1145,2412
1145,1497
1145,1784
2775,2225
2775,2053
2775,1784
2225,2775
2225,2053
2225,1784
2053,2775
2053,2225
2053,1784
1784,2775
1784,2225
1784,2053
12,751
12,757
12,1784
751,12
751,757
751,1784
757,12
757,751
757,1784
1784,12
1784,751
1784,757
1060,2351
1060,3030
1060,1784
2351,1060
2351,3030
2351,1784
3030,1060
3030,2351
3030,1784
1784,1060
1784,2351
1784,3030
589,639
589,822
589,2269
589,1784
639,589
639,822
639,2269
639,1784
822,589
822,639
822,2269
822,1784
2269,589
2269,639
2269,822
2269,1784
1784,589
1784,639
1784,822
1784,2269
968,1784
968,708
1784,968
1784,708
708,968
708,1784
2084,114
2084,2108
2084,1784
114,2084
114,2108
114,1784
2108,2084
2108,114
2108,1784
1784,2084
1784,114
1784,2108
1335,323
1335,1873
1335,1060
1335,814
1335,1784
323,1335
323,1873
323,1060
323,814
323,1784
1873,1335
1873,323
1873,1060
1873,814
1873,1784
1060,1335
1060,323
1060,1873
1060,814
1060,1784
814,1335
814,323
814,1873
814,1060
814,1784
1784,1335
1784,323
1784,1873
1784,1060
1784,814
1833,671
1833,1784
671,1833
671,1784
1784,1833
1784,671
2108,813
2108,2316
2108,114
2108,2359
2108,1784
813,2108
813,2316
813,114
813,2359
813,1784
2316,2108
2316,813
2316,114
2316,2359
2316,1784
114,2108
114,813
114,2316
114,2359
114,1784
2359,2108
2359,813
2359,2316
2359,114
2359,1784
1784,2108
1784,813
1784,2316
1784,114
1784,2359
2923,3219
2923,2871
2923,20
3219,2923
3219,2871
3219,20
2871,2923
2871,3219
2871,20
20,2923
20,3219
20,2871
2257,1141
2257,2871
1141,2257
1141,2871
2871,2257
2871,1141
2401,2871
2401,1206
2871,2401
2871,1206
1206,2401
1206,2871
922,2871
922,1484
922,1814
922,2421
922,1019
2871,922
2871,1484
2871,1814
2871,2421
2871,1019
1484,922
1484,2871
1484,1814
1484,2421
1484,1019
1814,922
1814,2871
1814,1484
1814,2421
1814,1019
2421,922
2421,2871
2421,1484
2421,1814
2421,1019
1019,922
1019,2871
1019,1484
1019,1814
1019,2421
2871,2401
2401,2871
2871,907
2871,3191
907,2871
907,3191
3191,2871
3191,907
1865,2690
1865,2871
2690,1865
2690,2871
2871,1865
2871,2690
1466,2871
1466,2812
2871,1466
2871,2812
2812,1466
2812,2871
2401,2871
2871,2401
2871,1631
2871,2837
1631,2871
1631,2837
2837,2871
2837,1631
2394,2871
2394,1730
2871,2394
2871,1730
1730,2394
1730,2871
2526,2717
2526,2871
2526,3205
2526,1955
2717,2526
2717,2871
2717,3205
2717,1955
2871,2526
2871,2717
2871,3205
2871,1955
3205,2526
3205,2717
3205,2871
3205,1955
1955,2526
1955,2717
1955,2871
1955,3205
1692,2526
1692,3044
1692,2871
1692,929
1692,3205
2526,1692
2526,3044
2526,2871
2526,929
2526,3205
3044,1692
3044,2526
3044,2871
3044,929
3044,3205
2871,1692
2871,2526
2871,3044
2871,929
2871,3205
929,1692
929,2526
929,3044
929,2871
929,3205
3205,1692
3205,2526
3205,3044
3205,2871
3205,929
665,2871
665,1676
2871,665
2871,1676
1676,665
1676,2871
1692,3225
1692,2871
3225,1692
3225,2871
2871,1692
2871,3225
2871,1474
1474,2871
2871,3118
2871,2401
3118,2871
3118,2401
2401,2871
2401,3118
2871,2157
2157,2871
2871,205
205,2871
205,1751
205,2871
1751,205
1751,2871
2871,205
2871,1751
1296,1967
1296,778
1967,1296
1967,778
778,1296
778,1967
1296,685
1296,778
685,1296
685,778
778,1296
778,685
1296,685
1296,778
685,1296
685,778
778,1296
778,685
1296,1967
1296,778
1967,1296
1967,778
778,1296
778,1967
1296,1967
1296,778
1967,1296
1967,778
778,1296
778,1967
1296,685
1296,778
685,1296
685,778
778,1296
778,685
1296,778
1296,2933
1296,324
1296,2720
778,1296
778,2933
778,324
778,2720
2933,1296
2933,778
2933,324
2933,2720
324,1296
324,778
324,2933
324,2720
2720,1296
2720,778
2720,2933
2720,324
1296,1967
1296,1736
1296,382
1296,2401
1296,778
1967,1296
1967,1736
1967,382
1967,2401
1967,778
1736,1296
1736,1967
1736,382
1736,2401
1736,778
382,1296
382,1967
382,1736
382,2401
382,778
2401,1296
2401,1967
2401,1736
2401,382
2401,778
778,1296
778,1967
778,1736
778,382
778,2401
1296,1967
1296,778
1967,1296
1967,778
778,1296
778,1967
1296,1967
1296,529
1296,778
1967,1296
1967,529
1967,778
529,1296
529,1967
529,778
778,1296
778,1967
778,529
1296,778
778,1296
1160,1296
1160,778
1296,1160
1296,778
778,1160
778,1296
1296,778
1296,2933
1296,324
1296,2720
778,1296
778,2933
778,324
778,2720
2933,1296
2933,778
2933,324
2933,2720
324,1296
324,778
324,2933
324,2720
2720,1296
2720,778
2720,2933
2720,324
2829,2836
2829,102
2836,2829
2836,102
102,2829
102,2836
2829,2836
2829,102
2836,2829
2836,102
102,2829
102,2836
1987,2801
1987,972
1987,3239
1987,3090
1987,1132
1987,2915
1987,1695
1987,2435
1987,349
1987,1594
1987,2288
1987,690
1987,1627
1987,103
1987,1870
1987,2710
1987,579
1987,3072
1987,2507
1987,2088
1987,1940
1987,1766
1987,97
1987,2112
1987,2661
1987,2836
1987,3011
1987,3217
2801,1987
2801,972
2801,3239
2801,3090
2801,1132
2801,2915
2801,1695
2801,2435
2801,349
2801,1594
2801,2288
2801,690
2801,1627
2801,103
2801,1870
2801,2710
2801,579
2801,3072
2801,2507
2801,2088
2801,1940
2801,1766
2801,97
2801,2112
2801,2661
2801,2836
2801,3011
2801,3217
972,1987
972,2801
972,3239
972,3090
972,1132
972,2915
972,1695
972,2435
972,349
972,1594
972,2288
972,690
972,1627
972,103
972,1870
972,2710
972,579
972,3072
972,2507
972,2088
972,1940
972,1766
972,97
972,2112
972,2661
972,2836
972,3011
972,3217
3239,1987
3239,2801
3239,972
3239,3090
3239,1132
3239,2915
3239,1695
3239,2435
3239,349
3239,1594
3239,2288
3239,690
3239,1627
3239,103
3239,1870
3239,2710
3239,579
3239,3072
3239,2507
3239,2088
3239,1940
3239,1766
3239,97
3239,2112
3239,2661
3239,2836
3239,3011
3239,3217
3090,1987
3090,2801
3090,972
3090,3239
3090,1132
3090,2915
3090,1695
3090,2435
3090,349
3090,1594
3090,2288
3090,690
3090,1627
3090,103
3090,1870
3090,2710
3090,579
3090,3072
3090,2507
3090,2088
3090,1940
3090,1766
3090,97
3090,2112
3090,2661
3090,2836
3090,3011
3090,3217
1132,1987
1132,2801
1132,972
1132,3239
1132,3090
1132,2915
1132,1695
1132,2435
1132,349
1132,1594
1132,2288
1132,690
1132,1627
1132,103
1132,1870
1132,2710
1132,579
1132,3072
1132,2507
1132,2088
1132,1940
1132,1766
1132,97
1132,2112
1132,2661
1132,2836
1132,3011
1132,3217
2915,1987
2915,2801
2915,972
2915,3239
2915,3090
2915,1132
2915,1695
2915,2435
2915,349
2915,1594
2915,2288
2915,690
2915,1627
2915,103
2915,1870
2915,2710
2915,579
2915,3072
2915,2507
2915,2088
2915,1940
2915,1766
2915,97
2915,2112
2915,2661
2915,2836
2915,3011
2915,3217
1695,1987
1695,2801
1695,972
1695,3239
1695,3090
1695,1132
1695,2915
1695,2435
1695,349
1695,1594
1695,2288
1695,690
1695,1627
1695,103
1695,1870
1695,2710
1695,579
1695,3072
1695,2507
1695,2088
1695,1940
1695,1766
1695,97
1695,2112
1695,2661
1695,2836
1695,3011
1695,3217
2435,1987
2435,2801
2435,972
2435,3239
2435,3090
2435,1132
2435,2915
2435,1695
2435,349
2435,1594
2435,2288
2435,690
2435,1627
2435,103
2435,1870
2435,2710
2435,579
2435,3072
2435,2507
2435,2088
2435,1940
2435,1766
2435,97
2435,2112
2435,2661
2435,2836
2435,3011
2435,3217
349,1987
349,2801
349,972
349,3239
349,3090
349,1132
349,2915
349,1695
349,2435
349,1594
349,2288
349,690
349,1627
349,103
349,1870
349,2710
349,579
349,3072
349,2507
349,2088
349,1940
349,1766
349,97
349,2112
349,2661
349,2836
349,3011
349,3217
1594,1987
1594,2801
1594,972
1594,3239
1594,3090
1594,1132
1594,2915
1594,1695
1594,2435
1594,349
1594,2288
1594,690
1594,1627
1594,103
1594,1870
1594,2710
1594,579
1594,3072
1594,2507
1594,2088
1594,1940
1594,1766
1594,97
1594,2112
1594,2661
1594,2836
1594,3011
1594,3217
2288,1987
2288,2801
2288,972
2288,3239
2288,3090
2288,1132
2288,2915
2288,1695
2288,2435
2288,349
2288,1594
2288,690
2288,1627
2288,103
2288,1870
2288,2710
2288,579
2288,3072
2288,2507
2288,2088
2288,1940
2288,1766
2288,97
2288,2112
2288,2661
2288,2836
2288,3011
2288,3217
690,1987
690,2801
690,972
690,3239
690,3090
690,1132
690,2915
690,1695
690,2435
690,349
690,1594
690,2288
690,1627
690,103
690,1870
690,2710
690,579
690,3072
690,2507
690,2088
690,1940
690,1766
690,97
690,2112
690,2661
690,2836
690,3011
690,3217
1627,1987
1627,2801
1627,972
1627,3239
1627,3090
1627,1132
1627,2915
1627,1695
1627,2435
1627,349
1627,1594
1627,2288
1627,690
1627,103
1627,1870
1627,2710
1627,579
1627,3072
1627,2507
1627,2088
1627,1940
1627,1766
1627,97
1627,2112
1627,2661
1627,2836
1627,3011
1627,3217
103,1987
103,2801
103,972
103,3239
103,3090
103,1132
103,2915
103,1695
103,2435
103,349
103,1594
103,2288
103,690
103,1627
103,1870
103,2710
103,579
103,3072
103,2507
103,2088
103,1940
103,1766
103,97
103,2112
103,2661
103,2836
103,3011
103,3217
1870,1987
1870,2801
1870,972
1870,3239
1870,3090
1870,1132
1870,2915
1870,1695
1870,2435
1870,349
1870,1594
1870,2288
1870,690
1870,1627
1870,103
1870,2710
1870,579
1870,3072
1870,2507
1870,2088
1870,1940
1870,1766
1870,97
1870,2112
1870,2661
1870,2836
1870,3011
1870,3217
2710,1987
2710,2801
2710,972
2710,3239
2710,3090
2710,1132
2710,2915
2710,1695
2710,2435
2710,349
2710,1594
2710,2288
2710,690
2710,1627
2710,103
2710,1870
2710,579
2710,3072
2710,2507
2710,2088
2710,1940
2710,1766
2710,97
2710,2112
2710,2661
2710,2836
2710,3011
2710,3217
579,1987
579,2801
579,972
579,3239
579,3090
579,1132
579,2915
579,1695
579,2435
579,349
579,1594
579,2288
579,690
579,1627
579,103
579,1870
579,2710
579,3072
579,2507
579,2088
579,1940
579,1766
579,97
579,2112
579,2661
579,2836
579,3011
579,3217
3072,1987
3072,2801
3072,972
3072,3239
3072,3090
3072,1132
3072,2915
3072,1695
3072,2435
3072,349
3072,1594
3072,2288
3072,690
3072,1627
3072,103
3072,1870
3072,2710
3072,579
3072,2507
3072,2088
3072,1940
3072,1766
3072,97
3072,2112
3072,2661
3072,2836
3072,3011
3072,3217
2507,1987
2507,2801
2507,972
2507,3239
2507,3090
2507,1132
2507,2915
2507,1695
2507,2435
2507,349
2507,1594
2507,2288
2507,690
2507,1627
2507,103
2507,1870
2507,2710
2507,579
2507,3072
2507,2088
2507,1940
2507,1766
2507,97
2507,2112
2507,2661
2507,2836
2507,3011
2507,3217
2088,1987
2088,2801
2088,972
2088,3239
2088,3090
2088,1132
2088,2915
2088,1695
2088,2435
2088,349
2088,1594
2088,2288
2088,690
2088,1627
2088,103
2088,1870
2088,2710
2088,579
2088,3072
2088,2507
2088,1940
2088,1766
2088,97
2088,2112
2088,2661
2088,2836
2088,3011
2088,3217
1940,1987
1940,2801
1940,972
1940,3239
1940,3090
1940,1132
1940,2915
1940,1695
1940,2435
1940,349
1940,1594
1940,2288
1940,690
1940,1627
1940,103
1940,1870
1940,2710
1940,579
1940,3072
1940,2507
1940,2088
1940,1766
1940,97
1940,2112
1940,2661
1940,2836
1940,3011
1940,3217
1766,1987
1766,2801
1766,972
1766,3239
1766,3090
1766,1132
1766,2915
1766,1695
1766,2435
1766,349
1766,1594
1766,2288
1766,690
1766,1627
1766,103
1766,1870
1766,2710
1766,579
1766,3072
1766,2507
1766,2088
1766,1940
1766,97
1766,2112
1766,2661
1766,2836
1766,3011
1766,3217
97,1987
97,2801
97,972
97,3239
97,3090
97,1132
97,2915
97,1695
97,2435
97,349
97,1594
97,2288
97,690
97,1627
97,103
97,1870
97,2710
97,579
97,3072
97,2507
97,2088
97,1940
97,1766
97,2112
97,2661
97,2836
97,3011
97,3217
2112,1987
2112,2801
2112,972
2112,3239
2112,3090
2112,1132
2112,2915
2112,1695
2112,2435
2112,349
2112,1594
2112,2288
